date,open,high,low,close
2013-12-17,0.375750,0.378750,0.372500,0.377750
2013-12-18,0.378500,0.383750,0.373750,0.383000
2013-12-19,0.382500,0.385000,0.380000,0.384500
2013-12-20,0.385250,0.392500,0.384250,0.392250
2013-12-23,0.394500,0.397750,0.391250,0.394500
2013-12-24,0.396750,0.396750,0.391500,0.395500
2013-12-26,0.397000,0.398250,0.390750,0.391750
2013-12-27,0.393750,0.394750,0.391500,0.394000
2013-12-30,0.394250,0.399500,0.393750,0.399250
2013-12-31,0.400000,0.402500,0.397500,0.400500
2014-01-02,0.398000,0.399500,0.393000,0.396500
2014-01-03,0.397250,0.398000,0.390500,0.391750
2014-01-06,0.395750,0.400000,0.392000,0.397000
2014-01-07,0.401000,0.405000,0.398250,0.403500
2014-01-08,0.405000,0.411000,0.403500,0.409000
2014-01-09,0.402750,0.403500,0.392500,0.393750
2014-01-10,0.395000,0.397750,0.389750,0.393250
2014-01-13,0.393250,0.395750,0.383250,0.384000
2014-01-14,0.386000,0.396750,0.384250,0.396000
2014-01-15,0.397750,0.401750,0.396000,0.400250
2014-01-16,0.400250,0.402250,0.398500,0.401500
2014-01-17,0.401500,0.406250,0.397250,0.399750
2014-01-21,0.400250,0.403750,0.397000,0.401250
2014-01-22,0.402000,0.402500,0.396000,0.400750
2014-01-23,0.399500,0.403750,0.396250,0.399250
2014-01-24,0.396000,0.397500,0.389000,0.389000
2014-01-27,0.389000,0.394500,0.384250,0.386500
2014-01-28,0.385750,0.390500,0.384250,0.390250
2014-01-29,0.388750,0.391000,0.386250,0.386500
2014-01-30,0.388750,0.393750,0.387500,0.393000
2014-01-31,0.387500,0.394750,0.387250,0.392500
2014-02-03,0.395250,0.395750,0.385750,0.387250
2014-02-04,0.387000,0.390250,0.385000,0.389500
2014-02-05,0.386750,0.388000,0.383000,0.386000
2014-02-06,0.386500,0.392000,0.386000,0.391000
2014-02-07,0.392000,0.397250,0.388500,0.396750
2014-02-10,0.396250,0.403250,0.396000,0.398000
2014-02-11,0.400250,0.407250,0.398250,0.406250
2014-02-12,0.407500,0.423750,0.407500,0.420750
2014-02-13,0.431250,0.436500,0.423750,0.434000
